[2024-11-05 10:15:55] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:52:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:52:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:53:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:53:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:53:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:53:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:53:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:53:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:54:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:54:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:54:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:54:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:54:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:54:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:55:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:55:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:55:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:55:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:55:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:55:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:56:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:56:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:56:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:56:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:56:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:56:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:57:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:57:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:57:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:57:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:57:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:57:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:58:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:58:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:58:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:58:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:58:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:58:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:59:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:59:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:59:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:59:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:59:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 11:59:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:00:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:00:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:00:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:00:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:00:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:00:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:01:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:01:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:01:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:01:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:01:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:01:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:02:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:02:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:02:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:02:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:02:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:02:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:03:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:03:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:03:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:03:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:03:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:03:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:04:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:04:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:04:21] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:04:31] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:04:41] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:04:51] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:05:01] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:05:11] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:05:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:05:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:05:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:05:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:06:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:06:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:06:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:06:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:06:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:06:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:07:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:07:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:07:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:07:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:07:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:07:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:08:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:08:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:08:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:08:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:08:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:08:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:09:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:09:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:09:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:09:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:09:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:09:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:10:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:10:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:10:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:10:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:10:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:10:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:11:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:11:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:11:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:11:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:11:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:11:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:12:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:12:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:12:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:12:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:12:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:12:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:13:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:13:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:13:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:13:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:13:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:13:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:14:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:14:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:14:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:14:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:14:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:14:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:15:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:15:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:15:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:15:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:15:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:15:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:16:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:16:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:16:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:16:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:16:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:16:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:17:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:17:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:17:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:17:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:17:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:17:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:18:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:18:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:18:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:18:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:18:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:18:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:19:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:19:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:19:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:19:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:19:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:19:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:20:02] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:20:12] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:20:22] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:20:32] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:20:42] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:20:52] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:21:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:21:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:21:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:21:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:21:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:21:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:22:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:22:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:22:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:22:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:22:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:22:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:23:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:23:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:23:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:23:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:23:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:23:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:24:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:24:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:24:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:24:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:24:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:24:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:25:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:25:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:25:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:25:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:25:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:25:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:26:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:26:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:26:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:26:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:26:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:26:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:27:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:27:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:27:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:27:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:27:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:27:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:28:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:28:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:28:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:28:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:28:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:28:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:29:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:29:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:29:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:29:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:29:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:29:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:30:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:30:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:30:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:30:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:30:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:30:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:31:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:31:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:31:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:31:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:31:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:31:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:32:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:32:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:32:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:32:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:32:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:32:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:33:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:33:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:33:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:33:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:33:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:33:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:34:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:34:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:34:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:34:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:34:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:34:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:35:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:35:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:35:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:35:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:35:43] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:35:53] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:36:03] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:36:13] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:36:23] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
[2024-11-05 12:36:33] [INFO] Data Exchange (Byte Stream): EnergySource:solar, power:110.0
