[2024-11-05 10:15:55] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:14:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:14:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:14:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:14:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:14:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:15:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:15:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:15:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:15:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:15:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:15:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:15:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:15:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:15:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:15:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:15:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:15:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:16:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:16:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:16:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:16:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:16:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:16:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:16:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:16:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:16:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:16:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:16:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:16:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:17:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:17:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:17:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:17:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:17:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:17:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:17:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:17:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:17:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:17:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:17:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:17:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:18:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:18:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:18:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:18:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:18:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:18:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:18:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:18:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:18:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:18:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:18:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:18:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:19:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:19:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:19:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:19:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:19:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:19:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:19:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:19:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:19:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:19:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:19:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:19:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:20:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:20:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:20:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:20:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:20:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:20:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:20:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:20:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:20:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:20:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:20:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:20:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:21:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:21:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:21:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:21:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:21:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:21:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:21:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:21:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:21:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:21:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:21:53] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:21:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:22:03] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:22:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:22:13] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:22:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:22:23] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:22:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:22:33] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:22:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:22:43] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:22:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:22:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:22:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:23:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:23:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:23:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:23:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:23:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:23:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:23:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:23:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:23:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:23:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:23:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:23:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:24:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:24:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:24:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:24:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:24:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:24:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:24:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:24:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:24:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:24:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:24:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:24:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:25:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:25:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:25:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:25:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:25:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:25:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:25:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:25:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:25:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:25:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:25:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:25:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:26:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:26:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:26:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:26:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:26:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:26:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:26:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:26:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:26:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:26:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:26:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:26:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:27:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:27:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:27:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:27:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:27:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:27:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:27:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:27:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:27:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:27:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:27:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:27:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:28:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:28:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:28:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:28:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:28:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:28:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:28:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:28:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:28:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:28:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:28:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:28:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:29:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:29:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:29:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:29:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:29:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:29:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:29:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:29:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:29:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:29:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:29:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:29:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:30:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:30:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:30:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:30:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:30:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:30:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:30:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:30:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:30:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:30:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:30:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:30:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:31:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:31:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:31:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:31:19] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:31:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:31:29] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:31:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:31:39] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:31:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:31:49] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:31:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:31:59] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:32:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:32:09] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:32:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:32:20] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:32:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:32:30] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:32:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:32:40] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:32:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:32:50] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:32:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:33:00] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:33:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:33:10] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:33:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:33:20] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:33:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:33:30] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:33:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:33:40] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:33:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:33:50] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:33:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:34:00] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:34:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:34:10] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:34:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:34:20] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:34:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:34:30] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:34:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:34:40] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:34:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:34:50] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:34:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:35:00] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:35:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:35:10] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:35:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:35:20] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:35:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:35:30] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:35:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:35:40] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:35:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:35:50] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:35:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:36:00] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:36:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:36:10] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:36:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:36:20] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:36:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:36:30] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:36:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:36:40] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:36:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:36:50] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:36:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:37:00] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:37:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:37:10] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:37:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:37:20] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:37:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:37:30] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:37:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:37:40] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:37:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:37:50] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:37:54] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:38:00] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:38:04] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:38:10] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:38:14] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:38:20] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:38:24] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:38:30] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:38:34] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
[2024-11-05 11:38:40] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:90.0
[2024-11-05 11:38:44] [INFO] Data Exchange (Character Stream): ChargingStation:charger, power:2.5
