[2024-11-05 10:16:55] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:20:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:20:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:10] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:20:13] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:13] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:20:18] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:20:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:20:23] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:23] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:20:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:20:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:20:33] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:33] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:20:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:20:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:20:43] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:43] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:20:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:20:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:20:53] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:53] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:20:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:20:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:21:00] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:00] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:03] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:03] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:21:10] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:10] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:13] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:13] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:21:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:23] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:23] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:21:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:33] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:33] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:21:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:43] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:43] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:21:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:53] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:53] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:21:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:21:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:22:00] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:00] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:03] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:03] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:22:10] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:10] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:13] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:13] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:22:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:23] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:23] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:22:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:33] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:33] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:22:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:43] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:43] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:22:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:53] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:54] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:22:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:22:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:23:00] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:00] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:03] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:04] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:23:10] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:10] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:13] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:14] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:23:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:23] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:24] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:23:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:33] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:34] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:23:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:43] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:44] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:23:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:53] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:54] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:23:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:23:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:24:00] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:00] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:03] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:04] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:24:10] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:10] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:13] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:14] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:24:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:23] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:24] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:24:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:33] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:34] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:24:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:43] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:44] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:24:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:53] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:54] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:24:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:24:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:25:00] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:00] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:03] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:04] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:25:10] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:13] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:14] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:25:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:23] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:24] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:25:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:33] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:34] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:25:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:43] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:44] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:25:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:53] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:54] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:25:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:25:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:26:00] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:01] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:03] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:04] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:09] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:26:10] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:11] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:13] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:14] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:19] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:26:20] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:21] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:23] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:24] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:29] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:26:30] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:31] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:33] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:34] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:39] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:26:40] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:41] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:43] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:44] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:49] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:100.0
[2024-11-05 11:26:50] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:51] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:53] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
[2024-11-05 11:26:54] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:2.3899999
[2024-11-05 11:26:59] [INFO] Data Exchange (Character Stream): ChargingStation:oven, power:250.0
